transaction_id,loyalty_account_id,customer_id,customer_name,tier,transaction_type,points,available_points,booking_id,booking_amount,booking_status,description,created_at
846,100,100,"Đỗ Linh",SILVER,EARN,5,41,1109,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-22 22:06"
2847,267,267,"Đào Linh",PLATINUM,EARN,8,139,3575,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-22 23:15"
2235,219,219,"Lê Sơn",SILVER,EARN,5,37,2819,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-23 00:04"
2334,224,224,"Trần Tuấn",GOLD,EARN,8,100,2944,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-23 00:33"
931,108,108,"Bùi Linh",SILVER,EARN,5,18,1226,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-23 00:50"
1846,189,189,"Nguyễn Khoa",SILVER,EARN,8,105,2353,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-23 00:50"
2207,218,218,"Bùi Anh",PLATINUM,EARN,8,153,2787,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-23 01:33"
2803,263,263,"Trần Trang",SILVER,EARN,8,94,3525,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-23 01:34"
292,36,36,"Đinh Long",SILVER,EARN,3,122,379,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-02-23 09:14"
1540,162,162,"Đinh Nhung",SILVER,EARN,8,33,1974,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-23 14:10"
102,18,18,"Huỳnh Mai",SILVER,EARN,8,63,139,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-02-23 17:54"
1313,143,143,"Võ Nam",SILVER,EARN,5,85,1699,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-24 01:07"
40,10,10,"Đào Mai",SILVER,EARN,5,50,51,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-02-24 18:00"
946,109,109,"Bùi Ngân",SILVER,EARN,5,33,1244,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-24 22:32"
1984,199,199,"Phạm Nam",GOLD,EARN,8,103,2519,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-24 22:44"
2848,267,267,"Đào Linh",PLATINUM,EARN,8,147,3576,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-25 14:05"
503,67,67,"Lý Hương",SILVER,EARN,3,60,682,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-02-25 15:05"
1747,183,183,"Đặng Tiến",MEMBER,EARN,5,15,2233,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-25 15:22"
3111,288,288,"Hồ Dũng",SILVER,EARN,5,55,3893,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-25 18:45"
1525,160,160,"Vũ Nam",MEMBER,EARN,3,32,1957,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-26 21:06"
1410,149,149,"Trần Quân",GOLD,EARN,8,111,1816,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-27 00:29"
1675,176,176,"Đỗ Duy",MEMBER,EARN,3,9,2143,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-27 13:54"
557,73,73,"Trần Phát",SILVER,EARN,3,99,757,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-02-27 17:27"
2151,212,212,"Bùi Ngân",MEMBER,EARN,3,21,2715,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-27 17:56"
2748,259,259,"Dương Lan",GOLD,EARN,8,66,3461,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-27 23:17"
118,19,19,"Trần Đức",SILVER,EARN,5,124,159,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-02-28 08:44"
3036,278,278,"Phạm Anh",GOLD,EARN,8,261,3793,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-02-28 16:35"
391,48,48,"Phan Việt",MEMBER,EARN,8,44,511,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-01 09:21"
980,114,114,"Hoàng Anh",MEMBER,EARN,5,40,1292,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 14:18"
2849,267,267,"Đào Linh",PLATINUM,EARN,8,155,3577,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 15:05"
1847,189,189,"Nguyễn Khoa",SILVER,EARN,8,113,2354,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 15:15"
1282,141,141,"Đinh Tuấn",SILVER,EARN,3,50,1664,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 16:57"
377,46,46,"Ngô Bình",SILVER,EARN,3,138,493,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-01 18:45"
3035,278,278,"Phạm Anh",GOLD,EARN,8,253,3792,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 19:34"
2957,274,274,"Ngô Thu",GOLD,EARN,5,70,3700,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 19:52"
1017,118,118,"Lý Huy",SILVER,EARN,8,38,1337,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 21:15"
2026,201,201,"Lê Nhung",GOLD,EARN,8,161,2566,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 23:06"
3097,285,285,"Nguyễn Anh",SILVER,EARN,3,38,3875,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-01 23:49"
1999,200,200,"Hồ Sơn",SILVER,EARN,5,29,2536,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-02 00:07"
2208,218,218,"Bùi Anh",PLATINUM,EARN,5,158,2788,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-02 00:29"
982,115,115,"Phạm Tiến",MEMBER,EARN,8,11,1297,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-02 01:45"
839,99,99,"Vũ Duy",MEMBER,EARN,3,19,1102,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-02 17:22"
275,33,33,"Dương Tuấn",SILVER,EARN,8,59,357,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-02 17:38"
1411,149,149,"Trần Quân",GOLD,EARN,8,119,1817,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-02 20:27"
732,94,94,"Đỗ Ngân",MEMBER,EARN,3,26,985,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-03 00:37"
244,31,31,"Hoàng Dũng",SILVER,EARN,8,112,318,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-03 10:30"
21,8,8,"Đặng Linh",SILVER,EARN,8,106,25,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-03 15:59"
2318,223,223,"Hồ Thành",SILVER,EARN,3,132,2924,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-03 16:12"
1776,186,186,"Phạm Bình",SILVER,EARN,5,34,2275,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-03 20:58"
1263,140,140,"Đào Huy",GOLD,EARN,8,161,1642,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-03 23:47"
2335,224,224,"Trần Tuấn",GOLD,EARN,8,108,2945,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-04 01:36"
446,56,56,"Huỳnh Trung",SILVER,EARN,3,86,589,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-04 08:33"
404,50,50,"Dương Tuấn",MEMBER,EARN,3,16,532,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-04 09:44"
642,84,84,"Phan Lan",SILVER,EARN,8,136,868,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-04 10:24"
336,42,42,"Mai Linh",SILVER,EARN,3,66,437,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-04 10:57"
60,12,12,"Lý Ngân",SILVER,EARN,5,85,81,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-04 15:42"
139,21,21,"Hồ Thu",MEMBER,EARN,8,48,188,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-04 16:06"
601,80,80,"Bùi Sơn",SILVER,EARN,5,123,819,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-05 14:08"
1875,192,192,"Phan Linh",GOLD,EARN,8,39,2390,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-05 15:11"
408,51,51,"Lê Nhung",MEMBER,EARN,8,26,537,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-05 17:24"
2236,219,219,"Lê Sơn",SILVER,EARN,5,42,2820,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-05 19:27"
1768,185,185,"Phan Huy",SILVER,EARN,5,63,2264,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-05 20:21"
237,31,31,"Hoàng Dũng",SILVER,EARN,8,112,311,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-06 10:25"
2596,247,247,"Vũ Sơn",SILVER,EARN,5,56,3278,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-06 14:40"
1335,145,145,"Phạm Khoa",MEMBER,EARN,5,8,1726,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-06 14:51"
344,42,42,"Mai Linh",SILVER,EARN,3,66,447,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-06 17:54"
372,46,46,"Ngô Bình",SILVER,EARN,3,138,487,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-07 08:49"
698,89,89,"Đặng Hà",SILVER,EARN,5,45,939,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-07 14:57"
491,62,62,"Đào Tuấn",MEMBER,EARN,5,31,655,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-08 07:46"
3064,283,283,"Đinh Thành",SILVER,EARN,5,53,3836,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-08 13:06"
2850,267,267,"Đào Linh",PLATINUM,EARN,8,163,3578,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-08 13:12"
2209,218,218,"Bùi Anh",PLATINUM,EARN,8,166,2789,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-08 14:56"
1482,153,153,"Nguyễn Đức",SILVER,EARN,5,103,1900,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-08 15:15"
1283,141,141,"Đinh Tuấn",SILVER,EARN,5,55,1665,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-08 17:31"
248,31,31,"Hoàng Dũng",SILVER,EARN,3,112,323,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-08 17:44"
1740,182,182,"Phan Quân",MEMBER,EARN,8,24,2223,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-08 18:48"
676,86,86,"Hoàng Khoa",SILVER,EARN,8,50,914,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-08 22:05"
3037,278,278,"Phạm Anh",GOLD,EARN,3,264,3794,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 00:01"
2851,267,267,"Đào Linh",PLATINUM,EARN,8,171,3579,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 00:46"
2958,274,274,"Ngô Thu",GOLD,EARN,8,78,3701,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 01:14"
2895,269,269,"Dương Trung",MEMBER,EARN,3,11,3629,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 01:15"
1412,149,149,"Trần Quân",GOLD,EARN,8,127,1818,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 01:37"
239,31,31,"Hoàng Dũng",SILVER,EARN,5,112,313,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-09 14:16"
1264,140,140,"Đào Huy",GOLD,EARN,8,169,1643,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 17:34"
1347,146,146,"Ngô Trung",GOLD,EARN,3,76,1742,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 18:18"
2804,263,263,"Trần Trang",SILVER,EARN,8,102,3526,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-09 23:10"
2210,218,218,"Bùi Anh",PLATINUM,EARN,8,174,2790,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-10 00:31"
3112,288,288,"Hồ Dũng",SILVER,EARN,5,60,3894,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-10 01:34"
508,67,67,"Lý Hương",SILVER,EARN,3,60,687,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-10 16:03"
1985,199,199,"Phạm Nam",GOLD,EARN,5,108,2520,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-11 14:10"
578,74,74,"Tô Tuấn",SILVER,EARN,3,61,782,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-11 14:27"
303,36,36,"Đinh Long",SILVER,EARN,3,122,392,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-12 10:10"
161,23,23,"Huỳnh Nhung",SILVER,EARN,5,147,212,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-12 14:58"
1876,192,192,"Phan Linh",GOLD,EARN,5,44,2391,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-12 15:00"
485,61,61,"Đào Tiến",MEMBER,EARN,8,49,647,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-12 18:09"
3038,278,278,"Phạm Anh",GOLD,EARN,8,272,3795,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-13 01:04"
79,14,14,"Võ Khoa",MEMBER,EARN,8,17,106,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-13 08:39"
660,84,84,"Phan Lan",SILVER,EARN,3,136,890,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-13 14:45"
2749,259,259,"Dương Lan",GOLD,EARN,5,71,3462,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-13 16:12"
442,55,55,"Ngô Quân",MEMBER,EARN,5,32,584,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-13 17:56"
523,70,70,"Đào Khánh",SILVER,EARN,5,74,714,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-13 18:06"
1226,136,136,"Hoàng Huy",MEMBER,EARN,3,11,1594,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-14 13:26"
1691,177,177,"Huỳnh Quân",SILVER,EARN,5,86,2162,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 00:44"
2211,218,218,"Bùi Anh",PLATINUM,EARN,8,182,2791,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 13:40"
741,95,95,"Tô Bình",SILVER,EARN,8,37,994,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 14:31"
2772,260,260,"Nguyễn Tiến",SILVER,EARN,5,47,3487,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 15:56"
2027,201,201,"Lê Nhung",GOLD,EARN,8,169,2568,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 16:53"
1624,171,171,"Vũ Trung",MEMBER,EARN,3,11,2081,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 16:54"
1265,140,140,"Đào Huy",GOLD,EARN,8,177,1644,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 17:06"
2336,224,224,"Trần Tuấn",GOLD,EARN,8,116,2946,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 17:37"
2000,200,200,"Hồ Sơn",SILVER,EARN,3,32,2537,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 20:35"
847,100,100,"Đỗ Linh",SILVER,EARN,8,49,1111,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 21:22"
3039,278,278,"Phạm Anh",GOLD,EARN,8,280,3796,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 22:18"
932,108,108,"Bùi Linh",SILVER,EARN,8,26,1227,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-15 22:47"
2959,274,274,"Ngô Thu",GOLD,EARN,5,83,3702,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-16 01:42"
72,13,13,"Nguyễn Bình",SILVER,EARN,3,88,98,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-16 08:09"
1062,121,121,"Lê Khoa",MEMBER,EARN,8,16,1391,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-16 14:07"
1413,149,149,"Trần Quân",GOLD,EARN,5,132,1819,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-16 14:52"
1113,125,125,"Mai Minh",MEMBER,EARN,5,44,1456,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-16 18:08"
1563,164,164,"Đào Mai",SILVER,EARN,3,66,2005,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-16 19:36"
2337,224,224,"Trần Tuấn",GOLD,EARN,8,124,2947,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-16 23:02"
14,8,8,"Đặng Linh",SILVER,EARN,5,106,18,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-17 08:16"
562,73,73,"Trần Phát",SILVER,EARN,3,99,763,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-17 17:34"
511,68,68,"Vũ Dũng",MEMBER,EARN,5,45,692,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-18 08:28"
545,71,71,"Hoàng Đức",SILVER,EARN,8,68,741,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-18 09:17"
1986,199,199,"Phạm Nam",GOLD,EARN,8,116,2521,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-18 16:45"
181,24,24,"Phan Mai",SILVER,EARN,8,88,234,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-19 08:37"
1877,192,192,"Phan Linh",GOLD,EARN,8,52,2392,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-19 13:38"
2960,274,274,"Ngô Thu",GOLD,EARN,8,91,3703,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-19 16:35"
947,109,109,"Bùi Ngân",SILVER,EARN,5,38,1245,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-19 19:11"
410,52,52,"Tô Tuấn",SILVER,EARN,5,67,539,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-20 08:41"
623,81,81,"Vũ Trung",SILVER,EARN,3,69,844,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-20 09:29"
375,46,46,"Ngô Bình",SILVER,EARN,3,138,490,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-20 15:42"
68,13,13,"Nguyễn Bình",SILVER,EARN,8,88,92,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-20 16:11"
165,23,23,"Huỳnh Nhung",SILVER,EARN,8,147,216,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-20 17:33"
1266,140,140,"Đào Huy",GOLD,EARN,8,185,1645,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-21 01:32"
18,8,8,"Đặng Linh",SILVER,EARN,3,106,22,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-21 09:03"
265,32,32,"Đặng Trung",MEMBER,EARN,3,40,343,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-21 09:32"
224,29,29,"Đào Minh",MEMBER,EARN,5,45,296,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-21 14:41"
2518,239,239,"Đào Thảo",SILVER,EARN,8,63,3173,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-21 15:43"
3098,285,285,"Nguyễn Anh",SILVER,EARN,8,46,3876,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-21 17:11"
2237,219,219,"Lê Sơn",SILVER,EARN,5,47,2821,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-21 22:51"
1541,162,162,"Đinh Nhung",SILVER,EARN,5,38,1975,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-21 23:05"
368,46,46,"Ngô Bình",SILVER,EARN,8,138,482,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-22 14:11"
1348,146,146,"Ngô Trung",GOLD,EARN,5,81,1743,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-22 16:12"
1692,177,177,"Huỳnh Quân",SILVER,EARN,8,94,2163,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-22 16:26"
1483,153,153,"Nguyễn Đức",SILVER,EARN,8,111,1901,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-22 17:07"
733,94,94,"Đỗ Ngân",MEMBER,EARN,8,34,986,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-22 17:16"
959,110,110,"Dương Sơn",SILVER,EARN,5,30,1263,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-22 17:42"
27,8,8,"Đặng Linh",SILVER,EARN,5,106,33,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-22 17:51"
2805,263,263,"Trần Trang",SILVER,EARN,5,107,3527,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-22 20:28"
2852,267,267,"Đào Linh",PLATINUM,EARN,8,179,3580,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-22 23:11"
152,23,23,"Huỳnh Nhung",SILVER,EARN,3,147,202,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-23 08:30"
1414,149,149,"Trần Quân",GOLD,EARN,5,137,1820,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-23 14:14"
2212,218,218,"Bùi Anh",PLATINUM,EARN,5,187,2792,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-23 19:37"
300,36,36,"Đinh Long",SILVER,EARN,3,122,389,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-24 09:47"
306,36,36,"Đinh Long",SILVER,EARN,5,122,396,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-25 09:23"
2338,224,224,"Trần Tuấn",GOLD,EARN,5,129,2948,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-25 15:51"
2001,200,200,"Hồ Sơn",SILVER,EARN,5,37,2538,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-25 19:35"
1362,147,147,"Võ Tuấn",MEMBER,EARN,3,6,1759,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-25 21:08"
2604,248,248,"Vũ Thảo",MEMBER,EARN,3,19,3288,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-25 21:37"
308,36,36,"Đinh Long",SILVER,EARN,5,122,399,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-26 09:11"
1748,183,183,"Đặng Tiến",MEMBER,EARN,8,23,2234,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-26 14:51"
2028,201,201,"Lê Nhung",GOLD,EARN,5,174,2570,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-27 00:42"
55,12,12,"Lý Ngân",SILVER,EARN,3,85,76,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-27 07:01"
1314,143,143,"Võ Nam",SILVER,EARN,5,90,1701,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-27 14:20"
2213,218,218,"Bùi Anh",PLATINUM,EARN,8,195,2793,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-27 16:32"
2446,233,233,"Tô Thu",MEMBER,EARN,5,16,3083,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-27 20:42"
2961,274,274,"Ngô Thu",GOLD,EARN,5,96,3704,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-28 00:14"
550,71,71,"Hoàng Đức",SILVER,EARN,5,68,746,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-28 08:21"
98,18,18,"Huỳnh Mai",SILVER,EARN,3,63,134,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-28 16:53"
1769,185,185,"Phan Huy",SILVER,EARN,8,71,2265,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-28 17:45"
2750,259,259,"Dương Lan",GOLD,EARN,5,76,3463,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-28 19:01"
162,23,23,"Huỳnh Nhung",SILVER,EARN,5,147,213,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-03-29 07:48"
2785,262,262,"Dương Hà",MEMBER,EARN,5,11,3505,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 13:23"
2854,267,267,"Đào Linh",PLATINUM,EARN,8,192,3582,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 14:29"
1284,141,141,"Đinh Tuấn",SILVER,EARN,5,60,1667,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 14:33"
1018,118,118,"Lý Huy",SILVER,EARN,3,41,1338,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 15:15"
1267,140,140,"Đào Huy",GOLD,EARN,5,190,1646,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 16:24"
2853,267,267,"Đào Linh",PLATINUM,EARN,5,184,3581,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 16:55"
2238,219,219,"Lê Sơn",SILVER,EARN,5,52,2822,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 19:25"
1901,193,193,"Dương Đức",SILVER,EARN,3,24,2419,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 21:49"
2824,266,266,"Ngô Huy",MEMBER,EARN,3,8,3550,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 22:40"
1722,179,179,"Nguyễn Quân",MEMBER,EARN,5,33,2199,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 23:06"
1415,149,149,"Trần Quân",GOLD,EARN,3,140,1821,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-29 23:30"
919,106,106,"Phan Huy",GOLD,EARN,8,110,1207,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-30 01:43"
1268,140,140,"Đào Huy",GOLD,EARN,8,198,1647,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-30 23:36"
2152,212,212,"Bùi Ngân",MEMBER,EARN,3,24,2716,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-03-31 00:29"
521,69,69,"Phạm Sơn",MEMBER,EARN,5,21,710,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-04-01 09:48"
1416,149,149,"Trần Quân",GOLD,EARN,8,148,1822,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2025-04-02 15:33"
64,13,13,"Nguyễn Bình",SILVER,EARN,5,88,87,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2025-04-03 07:45"
